2025-10-29 21:25:48,919 | INFO | honoua | POST /groups/1/sessions -> 204 (13.4 ms)
2025-10-29 21:28:43,930 | INFO | honoua | POST /groups/1/sessions -> 204 (8.9 ms)
2025-10-29 21:28:50,783 | INFO | honoua | POST /groups/1/sessions -> 204 (7.6 ms)
2025-10-29 21:51:22,898 | INFO | honoua | DELETE /groups/1/sessions/sess-001 -> 204 (54.1 ms)
2025-10-29 21:51:36,916 | INFO | honoua | DELETE /groups/1/sessions/sess-001 -> 204 (5.5 ms)
2025-10-30 14:26:11,385 | INFO | honoua | GET /health -> 200 (5.0 ms)
2025-10-30 14:26:11,580 | INFO | honoua | POST /groups -> 201 (106.8 ms)
2025-10-30 14:26:11,595 | INFO | honoua | GET /groups -> 200 (4.8 ms)
2025-10-30 14:31:14,772 | INFO | honoua | POST /groups -> 201 (9.7 ms)
2025-10-30 14:31:30,879 | INFO | honoua | GET /groups -> 200 (4.9 ms)
2025-10-30 14:31:46,864 | INFO | honoua | POST /groups -> 422 (1.1 ms)
2025-10-30 14:31:46,933 | INFO | honoua | GET /groups -> 200 (4.2 ms)
2025-10-30 14:34:25,424 | INFO | honoua | GET /groups -> 200 (4.1 ms)
2025-10-30 14:34:32,023 | INFO | honoua | GET /groups -> 200 (3.9 ms)
2025-10-30 15:04:06,502 | INFO | honoua | POST /groups/1/sessions -> 204 (135.0 ms)
2025-10-30 15:08:29,029 | INFO | honoua | DELETE /groups/1/sessions/S-2025-01-01-A -> 204 (16.6 ms)
2025-10-30 15:08:51,695 | INFO | honoua | POST /groups/1/sessions -> 204 (7.3 ms)
2025-10-30 15:14:15,398 | INFO | honoua | GET /emissions/summary_groups -> 200 (91.8 ms)
2025-10-30 15:14:15,420 | INFO | honoua | GET /emissions/summary_groups -> 200 (8.3 ms)
2025-10-30 15:21:08,769 | INFO | honoua | GET /emissions/summary_groups -> 200 (5.5 ms)
2025-10-30 15:21:08,782 | INFO | honoua | GET /emissions/summary_groups -> 200 (4.6 ms)
2025-10-30 15:21:42,038 | INFO | honoua | GET /emissions/summary_groups -> 200 (5.7 ms)
2025-10-30 15:21:42,064 | INFO | honoua | GET /emissions/summary_groups -> 200 (5.8 ms)
2025-10-30 15:22:58,922 | INFO | honoua | GET /emissions/summary_groups -> 200 (4.3 ms)
2025-10-30 15:22:58,933 | INFO | honoua | GET /emissions/summary_groups -> 200 (4.3 ms)
2025-10-30 15:24:08,089 | INFO | honoua | GET /emissions/summary_groups -> 200 (9.2 ms)
2025-10-30 15:24:08,101 | INFO | honoua | GET /emissions/summary_groups -> 200 (3.8 ms)
2025-10-30 16:52:47,023 | INFO | honoua | GET /emissions/summary_groups -> 200 (78.0 ms)
